Date,returns,Volume,Volume_lag_1,volatility_lag_10,SMA_10,SMA_20,RSI_14,Lag_1,Lag_2,Lag_3,UNRATE,CPI
2010-03-11,0.004041519314613495,4669060000.0,5469120000.0,0.004930359522696846,0.003604779115256129,0.0034166463480324537,49.03497722827287,0.00452455995494172,0.0017127370855292146,-0.00017559601339156572,9.9,0.9255024
2010-03-12,-0.00021734594703937127,4928160000.0,4669060000.0,0.004507889783176904,0.0042170350647088295,0.0037303509897725685,50.901945159933824,0.004041519314613495,0.00452455995494172,0.0017127370855292146,9.9,0.9255024
2010-03-15,0.000452194832708086,4164110000.0,4928160000.0,0.004647396345432375,0.004054762552215041,0.0032354618143231374,50.39888301717252,-0.00021734594703937127,0.004041519314613495,0.00452455995494172,9.9,0.9255024
2010-03-16,0.0077791163013856135,4369770000.0,4164110000.0,0.0042254015642809286,0.0030841312081963945,0.0033953011969271364,56.71630654848021,0.000452194832708086,-0.00021734594703937127,0.004041519314613495,9.9,0.9255024
2010-03-17,0.005821675803744153,4963200000.0,4369770000.0,0.004462089676867896,0.0036289986111358806,0.002884219579718994,48.77083870960985,0.0077791163013856135,0.000452194832708086,-0.00021734594703937127,9.9,0.9255024
2010-03-18,-0.0003258460273372066,4234510000.0,4963200000.0,0.004357030756653502,0.0041682460313041455,0.0029634053971272166,55.71615300870833,0.005821675803744153,0.0077791163013856135,0.000452194832708086,9.9,0.9255024
2010-03-19,-0.005086446449439896,5212410000.0,4234510000.0,0.004585164806825065,0.003762049625221908,0.0026178759733116786,48.79419777364626,-0.0003258460273372066,0.005821675803744153,0.0077791163013856135,9.9,0.9255024
2010-03-22,0.005095296193887933,4261680000.0,5212410000.0,0.003742887183595744,0.0018526568855714242,0.0022542225487248214,38.75653737420946,-0.005086446449439896,-0.0003258460273372066,0.005821675803744153,9.9,0.9255024
2010-03-23,0.007170966908320198,4411640000.0,4261680000.0,0.0037962775571419834,0.002379746106299374,0.0025612802501187304,51.97071699274612,0.005095296193887933,-0.005086446449439896,-0.0003258460273372066,9.9,0.9255024
2010-03-24,-0.005493304207041971,4705750000.0,4411640000.0,0.00407208898175299,0.0029255690885784725,0.0035249690753813125,54.793438178322326,0.007170966908320198,0.005095296193887933,-0.005086446449439896,9.9,0.9255024
2010-03-25,-0.001704167338318907,5668900000.0,4705750000.0,0.00480187548565985,0.0019237826723801032,0.0027642808938181163,44.208460231472095,-0.005493304207041971,0.007170966908320198,0.005095296193887933,9.9,0.9255024
2010-03-26,0.000737722599547963,4708420000.0,5668900000.0,0.004863674821240663,0.001349214007086863,0.002783124535897846,39.26770439890294,-0.001704167338318907,-0.005493304207041971,0.007170966908320198,9.9,0.9255024
2010-03-29,0.005683234964352302,4375580000.0,4708420000.0,0.0048388082894642035,0.0014447208617455964,0.002749741706980319,50.74305743257327,0.000737722599547963,-0.001704167338318907,-0.005493304207041971,9.9,0.9255024
2010-03-30,4.265937281555665e-05,4085000000.0,4375580000.0,0.004999667841783527,0.001967824874910018,0.002525978041553206,53.077238482191326,0.005683234964352302,0.000737722599547963,-0.001704167338318907,9.9,0.9255024
2010-03-31,-0.00327287474868454,4484340000.0,4085000000.0,0.004581605545120898,0.0011941791820530123,0.0024115888965944464,46.672320402670515,4.265937281555665e-05,0.005683234964352302,0.000737722599547963,9.9,0.9255024
2010-04-01,0.0074138011482498545,4006870000.0,4484340000.0,0.004462059131051864,0.00028472412681014304,0.0022264850790571443,44.78847826473169,-0.00327287474868454,4.265937281555665e-05,0.005683234964352302,9.9,0.869413
2010-04-05,0.00792799084446738,3881620000.0,4006870000.0,0.004984982721749358,0.001058688844368849,0.0024103692347953788,54.98096920678884,0.0074138011482498545,-0.00327287474868454,4.265937281555665e-05,9.9,0.869413
2010-04-06,0.0016842957106795176,4086180000.0,3881620000.0,0.0049005389613671416,0.0023601325737595768,0.0021063947296655005,54.889485005787996,0.00792799084446738,0.0074138011482498545,-0.00327287474868454,9.9,0.869413
2010-04-07,-0.005876707172041695,5101430000.0,4086180000.0,0.004806820178014147,0.0020190325254387355,0.002199389315869055,45.95643566832566,0.0016842957106795176,0.00792799084446738,0.0074138011482498545,9.9,0.869413
2010-04-08,0.003374341747336196,4726970000.0,5101430000.0,0.005019138699993954,0.0007142651174025461,0.0018199171029905092,42.7759236989963,-0.005876707172041695,0.0016842957106795176,0.00792799084446738,9.9,0.869413
2010-04-09,0.00668390656297202,4511570000.0,4726970000.0,0.004563190354347708,0.0016010297128403628,0.001762406192610233,52.200618364438675,0.003374341747336196,-0.005876707172041695,0.0016842957106795176,9.9,0.869413
2010-04-12,0.0017666094762833762,4607090000.0,4511570000.0,0.0046580836192982025,0.0024398371029694553,0.0018945255550281593,57.12314225146426,0.00668390656297202,0.003374341747336196,-0.005876707172041695,9.9,0.869413
2010-04-13,0.0006854008197059169,5403580000.0,4607090000.0,0.004627572772384531,0.002542725790642997,0.0019937233261942966,47.84846429860428,0.0017666094762833762,0.00668390656297202,0.003374341747336196,9.9,0.869413
